ACAD_ACT_CD,ACAD_ACT_TITLE1,SECTION_CD,SESSION_CD,TEACH_METHOD,SECTION_NR,MEET_DAY,MEET_START_TM,MEET_END_TM
CIV100H1,Mechanics,F,20229,TUT,0103,TU,15:00,17:00
CIV100H1,Mechanics,F,20229,TUT,0104,WE,09:00,11:00
CIV100H1,Mechanics,F,20229,TUT,0105,TH,12:00,14:00
CIV100H1,Mechanics,F,20229,TUT,0106,TH,13:00,15:00
CIV100H1,Mechanics,F,20229,TUT,0107,TH,09:00,11:00
CIV100H1,Mechanics,F,20229,TUT,0108,WE,13:00,15:00
CIV102H1,Structures and Materials - An,F,20229,LEC,0101,FR,17:00,18:00
CIV102H1,Structures and Materials - An,F,20229,LEC,0101,TH,11:00,12:00
CIV102H1,Structures and Materials - An,F,20229,LEC,0101,WE,12:00,13:00
CIV102H1,Structures and Materials - An,F,20229,LEC,0102,FR,15:00,16:00
CIV102H1,Structures and Materials - An,F,20229,LEC,0102,TH,14:00,15:00
CIV102H1,Structures and Materials - An,F,20229,LEC,0102,WE,17:00,18:00
CIV102H1,Structures and Materials - An,F,20229,PRA,0101,TH,16:00,18:00
CIV102H1,Structures and Materials - An,F,20229,PRA,0102,TU,16:00,18:00
CIV102H1,Structures and Materials - An,F,20229,PRA,0103,WE,15:00,17:00
CIV102H1,Structures and Materials - An,F,20229,PRA,0104,TU,13:00,15:00
CIV201H1,Introduction to Civil,F,20229,LEC,0101,,,
CIV220H1,Urban Engineering Ecology,F,20229,LEC,0101,MO,12:00,13:00
CIV220H1,Urban Engineering Ecology,F,20229,LEC,0101,TH,12:00,13:00
CIV220H1,Urban Engineering Ecology,F,20229,LEC,0101,TU,12:00,13:00
CIV220H1,Urban Engineering Ecology,F,20229,TUT,0101,WE,18:00,19:00
CIV220H1,Urban Engineering Ecology,F,20229,TUT,0102,WE,18:00,19:00
CIV220H1,Urban Engineering Ecology,F,20229,TUT,0103,WE,18:00,19:00
CIV220H1,Urban Engineering Ecology,F,20229,TUT,0104,WE,18:00,19:00
CIV235H1,Civil Engineering Graphics,F,20229,PRA,0101,FR,16:00,18:00
CIV235H1,Civil Engineering Graphics,F,20229,PRA,0101,TH,15:00,17:00
CIV235H1,Civil Engineering Graphics,F,20229,PRA,0101,TU,10:00,12:00
CIV235H1,Civil Engineering Graphics,F,20229,PRA,0102,FR,09:00,11:00
CIV235H1,Civil Engineering Graphics,F,20229,PRA,0102,TH,13:00,15:00
CIV235H1,Civil Engineering Graphics,F,20229,PRA,0102,TU,13:00,15:00
CIV280H1,Management of Construction,F,20229,LEC,0101,MO,15:00,16:00
CIV280H1,Management of Construction,F,20229,LEC,0101,TH,17:00,19:00
CIV280H1,Management of Construction,F,20229,TUT,0101,MO,16:00,18:00
CIV280H1,Management of Construction,F,20229,TUT,0102,MO,16:00,18:00
CIV282H1,Engineering Communications I,F,20229,LEC,0101,WE,10:00,11:00
CIV282H1,Engineering Communications I,F,20229,TUT,0101,WE,11:00,12:00
CIV282H1,Engineering Communications I,F,20229,TUT,0102,WE,11:00,12:00
CIV282H1,Engineering Communications I,F,20229,TUT,0103,WE,11:00,12:00
CIV282H1,Engineering Communications I,F,20229,TUT,0104,WE,11:00,12:00
CIV282H1,Engineering Communications I,F,20229,TUT,0105,WE,11:00,12:00
CIV300H1,Terrestrial Energy Systems,F,20229,LEC,0101,MO,09:00,11:00
CIV300H1,Terrestrial Energy Systems,F,20229,LEC,0101,WE,09:00,10:00
CIV300H1,Terrestrial Energy Systems,F,20229,TUT,0101,TU,18:00,20:00
CIV300H1,Terrestrial Energy Systems,F,20229,TUT,0102,TU,18:00,20:00
CIV300H1,Terrestrial Energy Systems,F,20229,TUT,0103,TU,18:00,20:00
CIV300H1,Terrestrial Energy Systems,F,20229,TUT,0104,TU,18:00,20:00
CIV300H1,Terrestrial Energy Systems,F,20229,TUT,0105,TU,18:00,20:00
CIV300H1,Terrestrial Energy Systems,F,20229,TUT,0106,TU,18:00,20:00
CIV300H1,Terrestrial Energy Systems,F,20229,TUT,0107,TU,18:00,20:00
CIV312H1,Steel and Timber Design,F,20229,LEC,0101,MO,09:00,11:00
CIV312H1,Steel and Timber Design,F,20229,LEC,0101,TH,09:00,10:00
CIV312H1,Steel and Timber Design,F,20229,TUT,0101,FR,10:00,12:00
CIV312H1,Steel and Timber Design,F,20229,TUT,0102,FR,10:00,12:00
CIV331H1,Transport I - Introduction to,F,20229,LEC,0101,MO,11:00,12:00
CIV331H1,Transport I - Introduction to,F,20229,LEC,0101,WE,09:00,11:00
CIV331H1,Transport I - Introduction to,F,20229,TUT,0101,FR,09:00,10:00
CIV331H1,Transport I - Introduction to,F,20229,TUT,0102,FR,09:00,10:00
CIV342H1,Water and Wastewater Treatment,F,20229,LEC,0101,TH,14:00,15:00
CIV342H1,Water and Wastewater Treatment,F,20229,LEC,0101,TU,15:00,17:00
CIV342H1,Water and Wastewater Treatment,F,20229,PRA,0101,MO,12:00,14:00
CIV342H1,Water and Wastewater Treatment,F,20229,PRA,0102,MO,15:00,17:00
CIV342H1,Water and Wastewater Treatment,F,20229,PRA,0103,TU,10:00,12:00
CIV342H1,Water and Wastewater Treatment,F,20229,TUT,0101,TH,15:00,16:00
CIV375H1,Building Science,F,20229,LEC,0101,TH,11:00,12:00
CIV375H1,Building Science,F,20229,LEC,0101,TU,12:00,14:00
CIV375H1,Building Science,F,20229,PRA,0101,TU,09:00,11:00
CIV375H1,Building Science,F,20229,PRA,0102,MO,13:00,15:00
CIV375H1,Building Science,F,20229,TUT,0101,TH,12:00,14:00
CIV375H1,Building Science,F,20229,TUT,0102,TH,12:00,14:00
CIV382Y1,Civil Engineering,Y,20229,TUT,0101,,,
CIV416H1,Reinforced Concrete II,F,20229,LEC,0101,TH,12:00,14:00
CIV416H1,Reinforced Concrete II,F,20229,LEC,0101,TU,09:00,10:00
CIV416H1,Reinforced Concrete II,F,20229,TUT,0101,TU,10:00,12:00
CIV420H1,Construction Engineering,F,20229,LEC,0101,FR,15:00,17:00
CIV420H1,Construction Engineering,F,20229,LEC,0101,WE,18:00,19:00
CIV420H1,Construction Engineering,F,20229,TUT,0101,WE,19:00,21:00
CIV514H1,Concrete Technology,F,20229,LEC,0101,FR,11:00,12:00
CIV514H1,Concrete Technology,F,20229,LEC,0101,TH,15:00,17:00
CIV514H1,Concrete Technology,F,20229,TUT,0101,MO,15:00,17:00
CIV515H1,Introduction to Structural,F,20229,LEC,0101,MO,17:00,18:00
CIV515H1,Introduction to Structural,F,20229,LEC,0101,WE,15:00,17:00
CIV515H1,Introduction to Structural,F,20229,TUT,0101,MO,18:00,19:00
CIV519H1,Structural Analysis II,F,20229,LEC,0101,MO,09:00,11:00
CIV519H1,Structural Analysis II,F,20229,LEC,0101,TU,17:00,18:00
CIV519H1,Structural Analysis II,F,20229,TUT,0101,TU,15:00,17:00
CIV531H1,Transport Planning,F,20229,LEC,0101,TH,10:00,11:00
CIV531H1,Transport Planning,F,20229,LEC,0101,TU,12:00,14:00
CIV531H1,Transport Planning,F,20229,TUT,0101,TH,11:00,12:00
CIV541H1,Environmental Biotechnology,F,20229,LEC,0101,FR,09:00,10:00
CIV541H1,Environmental Biotechnology,F,20229,LEC,0101,MO,09:00,11:00
CIV550H1,Water Resources Engineering,F,20229,LEC,0101,MO,12:00,14:00
CIV550H1,Water Resources Engineering,F,20229,LEC,0101,TH,17:00,18:00
CIV550H1,Water Resources Engineering,F,20229,TUT,0101,WE,15:00,17:00
CIV575H1,Studies in Building Science,F,20229,LEC,0101,TH,11:00,12:00
CIV575H1,Studies in Building Science,F,20229,LEC,0101,TU,12:00,14:00
CIV575H1,Studies in Building Science,F,20229,TUT,0101,WE,10:00,12:00
CME210H1,Solid Mechanics I,F,20229,LEC,0101,FR,15:00,16:00
CME210H1,Solid Mechanics I,F,20229,LEC,0101,TU,16:00,18:00
CME210H1,Solid Mechanics I,F,20229,PRA,0101,WE,13:00,16:00
CME210H1,Solid Mechanics I,F,20229,PRA,0102,WE,13:00,16:00
CME210H1,Solid Mechanics I,F,20229,TUT,0101,WE,13:00,16:00
CME210H1,Solid Mechanics I,F,20229,TUT,0102,WE,13:00,16:00
CME261H1,Engineering Mathematics I,F,20229,LEC,0101,TH,09:00,11:00
CME261H1,Engineering Mathematics I,F,20229,LEC,0101,WE,09:00,10:00
CME261H1,Engineering Mathematics I,F,20229,PRA,0101,MO,14:00,15:00
CME261H1,Engineering Mathematics I,F,20229,PRA,0102,TU,11:00,12:00
CME261H1,Engineering Mathematics I,F,20229,TUT,0101,FR,11:00,12:00
CME261H1,Engineering Mathematics I,F,20229,TUT,0102,TU,10:00,11:00
CME270H1,Fluid Mechanics I,F,20229,LEC,0101,FR,12:00,14:00
CME270H1,Fluid Mechanics I,F,20229,LEC,0101,WE,16:00,17:00
CME270H1,Fluid Mechanics I,F,20229,PRA,0101,MO,09:00,12:00
CME270H1,Fluid Mechanics I,F,20229,PRA,0102,MO,09:00,12:00
CME270H1,Fluid Mechanics I,F,20229,PRA,0103,MO,09:00,12:00
CME270H1,Fluid Mechanics I,F,20229,TUT,0101,TU,09:00,10:00
CME270H1,Fluid Mechanics I,F,20229,TUT,0102,TH,16:00,17:00
CME321H1,Geotechnical Engineering I,F,20229,LEC,0101,FR,13:00,14:00
CME321H1,Geotechnical Engineering I,F,20229,LEC,0101,WE,13:00,15:00
CME321H1,Geotechnical Engineering I,F,20229,PRA,0101,MO,18:00,20:00
CME321H1,Geotechnical Engineering I,F,20229,PRA,0102,TU,18:00,20:00
CME321H1,Geotechnical Engineering I,F,20229,PRA,0103,WE,18:00,20:00
CME321H1,Geotechnical Engineering I,F,20229,PRA,0104,TH,18:00,20:00
CME321H1,Geotechnical Engineering I,F,20229,TUT,0101,FR,14:00,15:00
CME321H1,Geotechnical Engineering I,F,20229,TUT,0102,FR,14:00,15:00
CME358H1,Survey CAMP (Civil and Mineral,F,20229,PRA,0101,,,
CME368H1,Engineering Economics and,F,20229,LEC,0101,FR,15:00,17:00
CME368H1,Engineering Economics and,F,20229,LEC,0101,WE,12:00,13:00
CME368H1,Engineering Economics and,F,20229,TUT,0101,WE,16:00,17:00
CME368H1,Engineering Economics and,F,20229,TUT,0102,WE,16:00,17:00
CME499H1,Individual Project,F,20229,PRA,0101,,,
CME499Y1,Individual Project,Y,20229,PRA,0101,,,
CME499Y1,Individual Project,Y,20229,TUT,0101,,,
CME525H1,Tunneling and Urban,F,20229,LEC,0101,TH,12:00,13:00
CME525H1,Tunneling and Urban,F,20229,LEC,0101,WE,09:00,11:00
CME525H1,Tunneling and Urban,F,20229,TUT,0101,TH,13:00,14:00
CME538H1,Intro to Data Science for,F,20229,LEC,0101,MO,12:00,15:00
CME538H1,Intro to Data Science for,F,20229,TUT,0101,TU,14:00,15:00
CME549H1,Groundwater Flow & Contaminat.,F,20229,LEC,0101,MO,16:00,18:00
CME549H1,Groundwater Flow & Contaminat.,F,20229,LEC,0101,TH,15:00,16:00
CME549H1,Groundwater Flow & Contaminat.,F,20229,TUT,0101,TH,14:00,15:00
ECE201H1,Electrical and Computer,F,20229,LEC,0101,FR,11:00,12:00
ECE212H1,Circuit Analysis,F,20229,LEC,0101,FR,13:00,14:00
ECE212H1,Circuit Analysis,F,20229,LEC,0101,TU,13:00,14:00
ECE212H1,Circuit Analysis,F,20229,LEC,0101,WE,13:00,14:00
ECE212H1,Circuit Analysis,F,20229,LEC,0102,MO,13:00,14:00
ECE212H1,Circuit Analysis,F,20229,LEC,0102,TH,13:00,14:00
ECE212H1,Circuit Analysis,F,20229,LEC,0102,TU,14:00,15:00
ECE212H1,Circuit Analysis,F,20229,LEC,0103,FR,14:00,15:00
ECE212H1,Circuit Analysis,F,20229,LEC,0103,TH,14:00,15:00
ECE212H1,Circuit Analysis,F,20229,LEC,0103,TU,14:00,15:00
ECE212H1,Circuit Analysis,F,20229,PRA,0101,MO,15:00,18:00
ECE212H1,Circuit Analysis,F,20229,PRA,0102,MO,15:00,18:00
ECE212H1,Circuit Analysis,F,20229,PRA,0103,MO,09:00,12:00
ECE212H1,Circuit Analysis,F,20229,PRA,0104,MO,09:00,12:00
ECE212H1,Circuit Analysis,F,20229,PRA,0105,TU,15:00,18:00
ECE212H1,Circuit Analysis,F,20229,PRA,0106,TU,15:00,18:00
ECE212H1,Circuit Analysis,F,20229,TUT,0101,WE,09:00,11:00
ECE212H1,Circuit Analysis,F,20229,TUT,0102,WE,09:00,11:00
ECE212H1,Circuit Analysis,F,20229,TUT,0103,WE,16:00,18:00
ECE212H1,Circuit Analysis,F,20229,TUT,0104,WE,16:00,18:00
ECE212H1,Circuit Analysis,F,20229,TUT,0105,MO,09:00,11:00
ECE212H1,Circuit Analysis,F,20229,TUT,0106,MO,09:00,11:00
ECE241H1,Digital Systems,F,20229,LEC,0101,FR,15:00,16:00
ECE241H1,Digital Systems,F,20229,LEC,0101,TH,15:00,16:00
ECE241H1,Digital Systems,F,20229,LEC,0101,TU,15:00,16:00
ECE241H1,Digital Systems,F,20229,LEC,0102,MO,14:00,15:00
ECE241H1,Digital Systems,F,20229,LEC,0102,TH,14:00,15:00
ECE241H1,Digital Systems,F,20229,LEC,0102,WE,14:00,15:00
ECE241H1,Digital Systems,F,20229,LEC,0103,FR,13:00,14:00
ECE241H1,Digital Systems,F,20229,LEC,0103,TU,13:00,14:00
ECE241H1,Digital Systems,F,20229,LEC,0103,WE,13:00,14:00
ECE241H1,Digital Systems,F,20229,PRA,0101,MO,09:00,12:00
ECE241H1,Digital Systems,F,20229,PRA,0102,MO,09:00,12:00
ECE241H1,Digital Systems,F,20229,PRA,0103,TU,15:00,18:00
ECE241H1,Digital Systems,F,20229,PRA,0104,TU,15:00,18:00
ECE241H1,Digital Systems,F,20229,PRA,0105,TU,09:00,12:00
ECE241H1,Digital Systems,F,20229,PRA,0106,TU,09:00,12:00
ECE244H1,Programming Fundamentals,F,20229,LEC,0101,FR,09:00,10:00
ECE244H1,Programming Fundamentals,F,20229,LEC,0101,TH,09:00,10:00
ECE244H1,Programming Fundamentals,F,20229,LEC,0101,TU,09:00,10:00
ECE244H1,Programming Fundamentals,F,20229,LEC,0102,MO,15:00,16:00
ECE244H1,Programming Fundamentals,F,20229,LEC,0102,TH,15:00,16:00
ECE244H1,Programming Fundamentals,F,20229,LEC,0102,WE,15:00,16:00
ECE244H1,Programming Fundamentals,F,20229,LEC,0103,MO,15:00,16:00
ECE244H1,Programming Fundamentals,F,20229,LEC,0103,TH,15:00,16:00
ECE244H1,Programming Fundamentals,F,20229,LEC,0103,WE,15:00,16:00
ECE244H1,Programming Fundamentals,F,20229,PRA,0101,WE,16:00,18:00
ECE244H1,Programming Fundamentals,F,20229,PRA,0102,WE,16:00,18:00
ECE244H1,Programming Fundamentals,F,20229,PRA,0103,FR,13:00,15:00
ECE244H1,Programming Fundamentals,F,20229,PRA,0104,FR,13:00,15:00
ECE244H1,Programming Fundamentals,F,20229,PRA,0105,MO,13:00,15:00
ECE244H1,Programming Fundamentals,F,20229,PRA,0106,MO,13:00,15:00
ECE244H1,Programming Fundamentals,F,20229,TUT,0101,WE,11:00,12:00
ECE244H1,Programming Fundamentals,F,20229,TUT,0102,WE,11:00,12:00
ECE244H1,Programming Fundamentals,F,20229,TUT,0103,FR,15:00,16:00
ECE244H1,Programming Fundamentals,F,20229,TUT,0104,FR,15:00,16:00
ECE244H1,Programming Fundamentals,F,20229,TUT,0105,FR,09:00,10:00
ECE244H1,Programming Fundamentals,F,20229,TUT,0106,FR,09:00,10:00
ECE253H1,Digital and Computer Systems,F,20229,LEC,0101,MO,12:00,13:00
ECE253H1,Digital and Computer Systems,F,20229,LEC,0101,TH,11:00,12:00
ECE253H1,Digital and Computer Systems,F,20229,LEC,0101,TU,10:00,11:00
ECE253H1,Digital and Computer Systems,F,20229,LEC,0102,FR,09:00,10:00
ECE253H1,Digital and Computer Systems,F,20229,LEC,0102,MO,11:00,12:00
ECE253H1,Digital and Computer Systems,F,20229,LEC,0102,TU,13:00,14:00
ECE253H1,Digital and Computer Systems,F,20229,PRA,0101,FR,12:00,15:00
ECE253H1,Digital and Computer Systems,F,20229,PRA,0102,MO,12:00,15:00
ECE302H1,Probability and Applications,F,20229,LEC,0101,MO,09:00,10:00
ECE302H1,Probability and Applications,F,20229,LEC,0101,TH,14:00,15:00
ECE302H1,Probability and Applications,F,20229,LEC,0101,TU,13:00,14:00
ECE302H1,Probability and Applications,F,20229,LEC,0102,FR,12:00,13:00
ECE302H1,Probability and Applications,F,20229,LEC,0102,TH,12:00,13:00
ECE302H1,Probability and Applications,F,20229,LEC,0102,TU,12:00,13:00
ECE302H1,Probability and Applications,F,20229,LEC,0103,MO,11:00,12:00
ECE302H1,Probability and Applications,F,20229,LEC,0103,TH,11:00,12:00
ECE302H1,Probability and Applications,F,20229,LEC,0103,WE,11:00,12:00
ECE302H1,Probability and Applications,F,20229,TUT,0101,FR,10:00,12:00
ECE302H1,Probability and Applications,F,20229,TUT,0102,FR,16:00,18:00
ECE302H1,Probability and Applications,F,20229,TUT,0103,FR,16:00,18:00
ECE302H1,Probability and Applications,F,20229,TUT,0104,FR,16:00,18:00
ECE302H1,Probability and Applications,F,20229,TUT,0105,TU,09:00,11:00
ECE311H1,Introduction to Control,F,20229,LEC,0101,MO,13:00,14:00
ECE311H1,Introduction to Control,F,20229,LEC,0101,TH,13:00,14:00
ECE311H1,Introduction to Control,F,20229,LEC,0101,TU,14:00,15:00
ECE311H1,Introduction to Control,F,20229,LEC,0102,MO,13:00,14:00
ECE311H1,Introduction to Control,F,20229,LEC,0102,TH,13:00,14:00
ECE311H1,Introduction to Control,F,20229,LEC,0102,TU,14:00,15:00
ECE311H1,Introduction to Control,F,20229,PRA,0101,TU,15:00,18:00
ECE311H1,Introduction to Control,F,20229,PRA,0102,TU,15:00,18:00
ECE311H1,Introduction to Control,F,20229,PRA,0103,TH,15:00,18:00
ECE311H1,Introduction to Control,F,20229,PRA,0104,TH,15:00,18:00
ECE311H1,Introduction to Control,F,20229,PRA,0105,TU,09:00,12:00
ECE311H1,Introduction to Control,F,20229,PRA,0106,TU,09:00,12:00
ECE311H1,Introduction to Control,F,20229,PRA,0107,MO,09:00,12:00
ECE311H1,Introduction to Control,F,20229,TUT,0101,WE,13:00,14:00
ECE311H1,Introduction to Control,F,20229,TUT,0102,MO,18:00,19:00
ECE314H1,Fundamentals of Electrical,F,20229,LEC,0101,MO,14:00,15:00
ECE314H1,Fundamentals of Electrical,F,20229,LEC,0101,TH,14:00,15:00
ECE314H1,Fundamentals of Electrical,F,20229,LEC,0101,WE,14:00,15:00
ECE314H1,Fundamentals of Electrical,F,20229,PRA,0101,TU,15:00,18:00
ECE314H1,Fundamentals of Electrical,F,20229,PRA,0102,TU,15:00,18:00
ECE314H1,Fundamentals of Electrical,F,20229,PRA,0103,FR,12:00,15:00
ECE314H1,Fundamentals of Electrical,F,20229,TUT,0101,TU,13:00,14:00
ECE316H1,Communication Systems,F,20229,LEC,0101,MO,16:00,17:00
ECE316H1,Communication Systems,F,20229,LEC,0101,TH,16:00,17:00
ECE316H1,Communication Systems,F,20229,LEC,0101,WE,16:00,17:00
ECE316H1,Communication Systems,F,20229,PRA,0101,TU,15:00,18:00
ECE316H1,Communication Systems,F,20229,PRA,0102,TU,15:00,18:00
ECE316H1,Communication Systems,F,20229,TUT,0101,WE,13:00,14:00
ECE320H1,Fields and Waves,F,20229,LEC,0101,MO,11:00,12:00
ECE320H1,Fields and Waves,F,20229,LEC,0101,TH,11:00,12:00
ECE320H1,Fields and Waves,F,20229,LEC,0101,WE,11:00,12:00
ECE320H1,Fields and Waves,F,20229,PRA,0101,TU,09:00,12:00
ECE320H1,Fields and Waves,F,20229,PRA,0102,TU,09:00,12:00
ECE320H1,Fields and Waves,F,20229,PRA,0103,TU,15:00,18:00
ECE320H1,Fields and Waves,F,20229,PRA,0104,TU,15:00,18:00
ECE320H1,Fields and Waves,F,20229,PRA,0105,FR,09:00,12:00
ECE320H1,Fields and Waves,F,20229,PRA,0106,FR,09:00,12:00
ECE320H1,Fields and Waves,F,20229,PRA,0107,MO,15:00,18:00
ECE320H1,Fields and Waves,F,20229,TUT,0101,WE,10:00,11:00
ECE320H1,Fields and Waves,F,20229,TUT,0102,WE,09:00,10:00
ECE326H1,Programming Languages,F,20229,LEC,0101,MO,10:00,11:00
ECE326H1,Programming Languages,F,20229,LEC,0101,TH,10:00,11:00
ECE326H1,Programming Languages,F,20229,LEC,0101,TU,11:00,12:00
ECE326H1,Programming Languages,F,20229,PRA,0101,TU,15:00,18:00
ECE326H1,Programming Languages,F,20229,PRA,0102,TU,15:00,18:00
ECE326H1,Programming Languages,F,20229,PRA,0103,TH,15:00,18:00
ECE326H1,Programming Languages,F,20229,TUT,0101,TU,18:00,19:00
ECE326H1,Programming Languages,F,20229,TUT,0102,TU,13:00,14:00
ECE331H1,Analog Electronics,F,20229,LEC,0101,MO,17:00,18:00
ECE331H1,Analog Electronics,F,20229,LEC,0101,TH,17:00,18:00
ECE331H1,Analog Electronics,F,20229,LEC,0101,WE,17:00,18:00
ECE331H1,Analog Electronics,F,20229,PRA,0101,FR,12:00,15:00
ECE331H1,Analog Electronics,F,20229,PRA,0102,FR,12:00,15:00
ECE331H1,Analog Electronics,F,20229,PRA,0103,WE,12:00,15:00
ECE331H1,Analog Electronics,F,20229,TUT,0101,MO,12:00,13:00
ECE334H1,Digital Electronics,F,20229,LEC,0101,TH,09:00,10:00
ECE334H1,Digital Electronics,F,20229,LEC,0101,WE,15:00,17:00
ECE334H1,Digital Electronics,F,20229,PRA,0101,TU,15:00,18:00
ECE334H1,Digital Electronics,F,20229,PRA,0102,TU,15:00,18:00
ECE334H1,Digital Electronics,F,20229,TUT,0101,TU,11:00,12:00
ECE334H1,Digital Electronics,F,20229,TUT,0102,FR,16:00,17:00
ECE335H1,Introduction to Electronic,F,20229,LEC,0101,MO,11:00,12:00
ECE335H1,Introduction to Electronic,F,20229,LEC,0101,TH,11:00,12:00
ECE335H1,Introduction to Electronic,F,20229,LEC,0101,WE,11:00,12:00
ECE335H1,Introduction to Electronic,F,20229,TUT,0101,FR,16:00,18:00
ECE335H1,Introduction to Electronic,F,20229,TUT,0102,MO,15:00,17:00
ECE344H1,Operating Systems,F,20229,LEC,0101,FR,12:00,13:00
ECE344H1,Operating Systems,F,20229,LEC,0101,TH,12:00,13:00
ECE344H1,Operating Systems,F,20229,LEC,0101,TU,12:00,13:00
ECE344H1,Operating Systems,F,20229,LEC,0102,MO,09:00,10:00
ECE344H1,Operating Systems,F,20229,LEC,0102,TH,09:00,10:00
ECE344H1,Operating Systems,F,20229,LEC,0102,WE,09:00,10:00
ECE344H1,Operating Systems,F,20229,LEC,0103,MO,13:00,14:00
ECE344H1,Operating Systems,F,20229,LEC,0103,TH,13:00,14:00
ECE344H1,Operating Systems,F,20229,LEC,0103,TU,14:00,15:00
ECE344H1,Operating Systems,F,20229,PRA,0101,TU,09:00,12:00
ECE344H1,Operating Systems,F,20229,PRA,0102,FR,12:00,15:00
ECE344H1,Operating Systems,F,20229,PRA,0103,WE,15:00,18:00
ECE345H1,Algorithms and Data Structures,F,20229,LEC,0101,MO,17:00,18:00
ECE345H1,Algorithms and Data Structures,F,20229,LEC,0101,TH,17:00,18:00
ECE345H1,Algorithms and Data Structures,F,20229,LEC,0101,WE,17:00,18:00
ECE345H1,Algorithms and Data Structures,F,20229,LEC,0102,MO,10:00,11:00
ECE345H1,Algorithms and Data Structures,F,20229,LEC,0102,TH,10:00,11:00
ECE345H1,Algorithms and Data Structures,F,20229,LEC,0102,WE,10:00,11:00
ECE345H1,Algorithms and Data Structures,F,20229,LEC,0103,FR,15:00,16:00
ECE345H1,Algorithms and Data Structures,F,20229,LEC,0103,MO,15:00,16:00
ECE345H1,Algorithms and Data Structures,F,20229,LEC,0103,WE,15:00,16:00
ECE345H1,Algorithms and Data Structures,F,20229,TUT,0101,MO,15:00,17:00
ECE345H1,Algorithms and Data Structures,F,20229,TUT,0102,FR,13:00,15:00
ECE345H1,Algorithms and Data Structures,F,20229,TUT,0103,FR,10:00,12:00
ECE345H1,Algorithms and Data Structures,F,20229,TUT,0104,FR,10:00,12:00
ECE345H1,Algorithms and Data Structures,F,20229,TUT,0105,FR,13:00,15:00
ECE349H1,Introduction to Energy Systems,F,20229,LEC,0101,FR,15:00,16:00
ECE349H1,Introduction to Energy Systems,F,20229,LEC,0101,MO,11:00,12:00
